,username,date,text,word_number,no_stop_words
901,Nat_Lou78,2020-06-29 11:05:07,"#Municipales2020 au vu des résultats, les présidentielles verrons les français de confession juive quitter la France en cas de victoire rose rouge vert ils seront en danger. La responsabilité de la droite ? avoir embrasser le discours victimaire de gauche #TeamPatriotes #Islam",25,"['municipales2020', 'vu', 'résultats', 'présidentielles', 'verrons', 'français', 'confession', 'juive', 'quitter', 'france', 'cas', 'victoire', 'rose', 'rouge', 'vert', 'danger', 'responsabilité', 'droite', 'avoir', 'embrasser', 'discours', 'victimaire', 'gauche', 'teampatriotes', 'islam']"
902,vanessa0jerome1,2020-06-29 11:04:42,About last night... #Municipales2020 #EELV https://www.francetvinfo.fr/elections/municipales/resultats-des-municipales-2020-lyon-bordeaux-strasbourg-une-vague-ecologiste-deferle-sur-les-grandes-villes_4019095.html#xtor=CS2-765-[twitter]- via @franceinfo,29,"['about', 'last', 'night', 'municipales2020', 'eelv', 'https', 'www', 'francetvinfo', 'fr', 'elections', 'municipales', 'resultats', 'municipales', '2020', 'lyon', 'bordeaux', 'strasbourg', 'vague', 'ecologiste', 'deferle', 'grandes', 'villes_4019095', 'html', 'xtor', 'cs2', '765', 'twitter', 'via', 'franceinfo']"
903,Gomar_a_velo,2020-06-29 11:04:36,"Ça m'énerve ces perdants des #Municipales2020 qui disent que c'est à cause de l'#Abstention qu'ils ont perdu, que le gagnant n'est pas un vrai gagnant parce qu'il ne représente pas le peuple. 1/2",16,"['ça', 'énerve', 'perdants', 'municipales2020', 'disent', 'cause', 'abstention', 'perdu', 'gagnant', 'vrai', 'gagnant', 'parce', 'représente', 'peuple', '1', '2']"
904,MattGarnierFI,2020-06-29 11:04:27,"""Enfin, 22% n'ont pas voté parce que ""les résultats sont connus d'avance"" dans leur commune. "" Personne ne leur a expliqué que si 22% de personnes en plus votent, ça te change les résultats ??? #abstention #Municipales2020 ",21,"['enfin', '22', 'voté', 'parce', 'résultats', 'connus', 'avance', 'commune', 'personne', 'a', 'expliqué', 'si', '22', 'personnes', 'plus', 'votent', 'ça', 'change', 'résultats', 'abstention', 'municipales2020']"
905,_nils_pedersen,2020-06-29 11:04:00,"Félicitations à toutes les copines et aux copains, élus ou réélus lors des #Municipales2020 ! C’est un engagement local au service de l’intérêt général. On partage cela avec l’engagement associatif !",17,"['félicitations', 'toutes', 'copines', 'copains', 'élus', 'réélus', 'lors', 'municipales2020', 'engagement', 'local', 'service', 'intérêt', 'général', 'partage', 'cela', 'engagement', 'associatif']"
906,Sixdoine,2020-06-29 11:03:59,ANOTHER ONE #Amiens #Municipales2020 ,4,"['another', 'one', 'amiens', 'municipales2020']"
907,kiara_visentini,2020-06-29 11:03:56,On avait le choix entre la Peste et le Choléra... 60% d'abstention et voilà le résultat J'ai mal pour ma si belle ville de Lyon qui ne méritait pas ça #Municipales2020 ,16,"['choix', 'entre', 'peste', 'choléra', '60', 'abstention', 'voilà', 'résultat', 'mal', 'si', 'belle', 'ville', 'lyon', 'méritait', 'ça', 'municipales2020']"
908,MackowiakMarie,2020-06-29 11:03:30,Une belle soirée électorale mais à capbreton nous attendons toujours la décision du Tribuanl administratif suite à notre recours en annulation des élections du 15 mars... #Municipales2020 #capbretonmaville,17,"['belle', 'soirée', 'électorale', 'capbreton', 'attendons', 'toujours', 'décision', 'tribuanl', 'administratif', 'suite', 'recours', 'annulation', 'élections', '15', 'mars', 'municipales2020', 'capbretonmaville']"
909,SO_Dordogne,2020-06-29 11:03:13,Les leçons du second tour des #Municipales2020 à #Perigueux [premium ] https://www.sudouest.fr/2020/06/29/municipales-a-perigueux-les-lecons-du-second-tour-7610172-1980.php Par @amsimeon,23,"['leçons', 'second', 'tour', 'municipales2020', 'perigueux', 'premium', 'https', 'www', 'sudouest', 'fr', '2020', '06', '29', 'municipales', 'a', 'perigueux', 'lecons', 'second', 'tour', '7610172', '1980', 'php', 'amsimeon']"
910,F3Rhone_Alpes,2020-06-29 11:03:09,"#Drôme Les faits marquants du 2nd tour des #Municipales2020 à Montélimar, Crest, Die.... : https://france3-regions.francetvinfo.fr/auvergne-rhone-alpes/drome/municipales-2020-nouveau-visage-bascule-reelection-chahutee-pas-vote-drome-passe-au-crible-1847980.html #politique #electionsmunicipales",33,"['drôme', 'faits', 'marquants', '2nd', 'tour', 'municipales2020', 'montélimar', 'crest', 'die', 'https', 'france3', 'regions', 'francetvinfo', 'fr', 'auvergne', 'rhone', 'alpes', 'drome', 'municipales', '2020', 'nouveau', 'visage', 'bascule', 'reelection', 'chahutee', 'vote', 'drome', 'passe', 'crible', '1847980', 'html', 'politique', 'electionsmunicipales']"
911,AlertesInfosUSA,2020-06-29 11:03:07,"Entre la vulgarité de @BrunePoirson, les livres pornos de @MarleneSchiappa, et les vidéos masturbatoires de @BGriveaux, ça ne dépasse pas le niveau de la ceinture chez @EnMarchefr. Bide mérité aux #Municipales2020 ",18,"['entre', 'vulgarité', 'brunepoirson', 'livres', 'pornos', 'marleneschiappa', 'vidéos', 'masturbatoires', 'bgriveaux', 'ça', 'dépasse', 'niveau', 'ceinture', 'chez', 'enmarchefr', 'bide', 'mérité', 'municipales2020']"
912,AvrilBellon,2020-06-29 11:02:46,"Tout ce qui est encensé par la presse la France chie dessus, vous ne l'avez pas encore compris?#Municipales2020 ",9,"['tout', 'encensé', 'presse', 'france', 'chie', 'dessus', 'encore', 'compris', 'municipales2020']"
913,Winston35563452,2020-06-29 11:02:44,Leçon de gestion verte 101: la ZAD #Municipales2020 https://twitter.com/lemondequivient/status/1277544477742247942,12,"['leçon', 'gestion', 'verte', '101', 'zad', 'municipales2020', 'https', 'twitter', 'com', 'lemondequivient', 'status', '1277544477742247942']"
914,LECUYERCatherin,2020-06-29 11:02:30,"Heureuse d’être élue conseillère d’arrondissemt en femme de droite, libre et indépendante par + de 17% des hab de #Paris8 convaincus par mon projet, mon investissement local depuis 6 ans et mon équipe de choc. Je suis + que jamais mobilisée pour l’arrdt. #Municipales2020 ",25,"['heureuse', 'être', 'élue', 'conseillère', 'arrondissemt', 'femme', 'droite', 'libre', 'indépendante', '17', 'hab', 'paris8', 'convaincus', 'projet', 'investissement', 'local', 'depuis', '6', 'ans', 'équipe', 'choc', 'jamais', 'mobilisée', 'arrdt', 'municipales2020']"
915,BelotPierre1,2020-06-29 11:02:26,C'est plus facile de tenir ce genre de propos que de chercher à comprendre pourquoi votre liste sur #niort a fait un score si faible #Municipales2020,16,"['plus', 'facile', 'tenir', 'genre', 'propos', 'chercher', 'comprendre', 'pourquoi', 'liste', 'niort', 'a', 'fait', 'score', 'si', 'faible', 'municipales2020']"
916,Noo_3028,2020-06-29 11:02:23,Le #RN et les chiffres c’est quand même quelque chose #Municipales2020 ,6,"['rn', 'chiffres', 'quand', 'quelque', 'chose', 'municipales2020']"
917,Xabe91,2020-06-29 11:02:18,Message de service à mes amis journalistes et autres commentateurs : aucun maire n'a été élu hier. Je répète : aucun maire n'a été élu hier. #Municipales2020 #Municipales,19,"['message', 'service', 'amis', 'journalistes', 'autres', 'commentateurs', 'aucun', 'maire', 'a', 'élu', 'hier', 'répète', 'aucun', 'maire', 'a', 'élu', 'hier', 'municipales2020', 'municipales']"
918,C_Vial_,2020-06-29 11:02:04,"La République est malade de ses partis. Sans opposition forte rien ne tient, c'est une loi naturelle. La fin du régime ? Ils terminent tous un jour avant de renaître quelques siècles plus tard, une autre loi naturelle. #Municipales2020",25,"['république', 'malade', 'partis', 'sans', 'opposition', 'forte', 'rien', 'tient', 'loi', 'naturelle', 'fin', 'régime', 'terminent', 'tous', 'jour', 'avant', 'renaître', 'quelques', 'siècles', 'plus', 'tard', 'autre', 'loi', 'naturelle', 'municipales2020']"
919,VanityFairFR,2020-06-29 11:02:02,Anne Hidalgo : « Ils ont cru que j'étais finie » #Municipales2020 ,5,"['anne', 'hidalgo', 'cru', 'finie', 'municipales2020']"
920,JossGoToPunk,2020-06-29 11:02:01,"Quand tu vois le résultat des #Municipales2020 ... ça fait très peur. Le taux d’abstention, des faux partis qui se cachent sous de fausses idées , des opportunistes mise en examen élu , et l’existence encore du Parti Communiste parti qui a fait des sacres dégâts dans l’histoire",30,"['quand', 'vois', 'résultat', 'municipales2020', 'ça', 'fait', 'très', 'peur', 'taux', 'abstention', 'faux', 'partis', 'cachent', 'sous', 'fausses', 'idées', 'opportunistes', 'mise', 'examen', 'élu', 'existence', 'encore', 'parti', 'communiste', 'parti', 'a', 'fait', 'sacres', 'dégâts', 'histoire']"
921,sputnik_fr,2020-06-29 11:02:00,"#SputnikCaricatures | L’actualité vue par #BrunoMarty #Municipales2020: Avec près de 59% des suffrages, Édouard Philippe a largement été élu maire du Havre face au député PCF Jean-Paul Lecoq https://sptnkne.ws/CQ8A",25,"['sputnikcaricatures', 'actualité', 'vue', 'brunomarty', 'municipales2020', 'près', '59', 'suffrages', 'édouard', 'philippe', 'a', 'largement', 'élu', 'maire', 'havre', 'face', 'député', 'pcf', 'jean', 'paul', 'lecoq', 'https', 'sptnkne', 'ws', 'cq8a']"
922,sherpan13,2020-06-29 11:01:33,"Résultats des élections #Municipales2020 : en 2014, le RN avait comptabilisé 1438 sièges dans 463 communes. Six ans plus tard, ils ne sont plus que 840 sièges dans 258 communes. Visualisez en un gif la dégringolade du Rassemblement national. http://francetvinfo.fr/elections/muni…",29,"['résultats', 'élections', 'municipales2020', '2014', 'rn', 'comptabilisé', '1438', 'sièges', '463', 'communes', 'six', 'ans', 'plus', 'tard', 'plus', '840', 'sièges', '258', 'communes', 'visualisez', 'gif', 'dégringolade', 'rassemblement', 'national', 'http', 'francetvinfo', 'fr', 'elections', 'muni']"
923,Linsurge75,2020-06-29 11:01:28,Tellement hâte de voir comment un parti mystico-religieux va traduire ses idées délirantes dans la réalité. C’est une vraie expérimentation politique qui n’arrive pas si souvent que ça. Il faudra revenir au réel ou disparaître. #Municipales2020 ,24,"['tellement', 'hâte', 'voir', 'comment', 'parti', 'mystico', 'religieux', 'va', 'traduire', 'idées', 'délirantes', 'réalité', 'vraie', 'expérimentation', 'politique', 'arrive', 'si', 'souvent', 'ça', 'faudra', 'revenir', 'réel', 'disparaître', 'municipales2020']"
924,FREDD_H,2020-06-29 11:01:28,Cc @agnesbuzyn ça va? #Municipales2020,5,"['cc', 'agnesbuzyn', 'ça', 'va', 'municipales2020']"
925,BenjaminBakouch,2020-06-29 11:01:18,Les résultats définitifs des Municipales à Paris #MunicipalesParis #Municipales2020 13 Maires réélus/17 @ArielWeilT @FBerthout @jp_lecoq @datirachida @jdHAUTESERRE @dburkli @ACORDEBARD @FVauglin @jerome_coumet @carine_petit @geoffroyboulard @EricLejoindre @FrancoisDagnaud,23,"['résultats', 'définitifs', 'municipales', 'paris', 'municipalesparis', 'municipales2020', '13', 'maires', 'réélus', '17', 'arielweilt', 'fberthout', 'jp_lecoq', 'datirachida', 'jdhauteserre', 'dburkli', 'acordebard', 'fvauglin', 'jerome_coumet', 'carine_petit', 'geoffroyboulard', 'ericlejoindre', 'francoisdagnaud']"
926,MaximeLHERBAT,2020-06-29 11:01:06,"#Municipales2020 à #Paris : Le 5e, 6e, 7e, 8e, 15e, 16e et 17e restent à #droite (#DatiPourParis). Paris Centre (1er, 2e, 3e et 4e) est à gauche. Le 10e, 11e, 12e, 13e, 14e, 18e, 19e et 20e restent aussi à #gauche (@ParisEnCommun). Le 9e (@dburkli) passe #LREM. @lemondefr",36,"['municipales2020', 'paris', '5e', '6e', '7e', '8e', '15e', '16e', '17e', 'restent', 'droite', 'datipourparis', 'paris', 'centre', '1er', '2e', '3e', '4e', 'gauche', '10e', '11e', '12e', '13e', '14e', '18e', '19e', '20e', 'restent', 'aussi', 'gauche', 'parisencommun', '9e', 'dburkli', 'passe', 'lrem', 'lemondefr']"
927,Handynamique,2020-06-29 11:01:01,Le record d'abstention des #Municipales2020 peut donc être pulvérisé. #payetonreferundumutile,8,"['record', 'abstention', 'municipales2020', 'peut', 'donc', 'être', 'pulvérisé', 'payetonreferundumutile']"
928,AlainBismuth,2020-06-29 11:00:59,Avant de baisser le rideau je tiens tout particulièrement à remercier l'équipe des comptes parodiques de #Grenoble pour ces #Municipales2020 Grâce à vous tous l'humour approximatif a été au rendez-vous. @EricPiolle2020 @onoblecourt @Destot1988 @EmilieCChalas,22,"['avant', 'baisser', 'rideau', 'tiens', 'tout', 'particulièrement', 'remercier', 'équipe', 'comptes', 'parodiques', 'grenoble', 'municipales2020', 'grâce', 'tous', 'humour', 'approximatif', 'a', 'rendez', 'ericpiolle2020', 'onoblecourt', 'destot1988', 'emiliecchalas']"
929,lindependant,2020-06-29 11:00:55,"Claira : Marc Petit, l'opposant qui s'est finalement imposé https://www.lindependant.fr/2020/06/29/claira-marc-petit-lopposant-qui-sest-finalement-impose,8955660.php #Municipales2020 #Perpignan #politique",25,"['claira', 'marc', 'petit', 'opposant', 'finalement', 'imposé', 'https', 'www', 'lindependant', 'fr', '2020', '06', '29', 'claira', 'marc', 'petit', 'lopposant', 'sest', 'finalement', 'impose', '8955660', 'php', 'municipales2020', 'perpignan', 'politique']"
930,vale_cmg,2020-06-29 11:00:49,"Finalement il y aura eu de l'abstention, des femmes, et des écolos ! #Municipales2020 #FrenchyRocknRolla ",6,"['finalement', 'abstention', 'femmes', 'écolos', 'municipales2020', 'frenchyrocknrolla']"
931,oyl2,2020-06-29 11:00:45,"Quand tu vois que @EELV a le vent en poupe, tu veux surfer sur la vague! Surtout quand @enmarchefr est en ruine après les #Municipales2020 Opportuniste ou désespéré ? Attendons la suite #France #Climat #ClimateAction #ConventionCitoyenne #Politique",24,"['quand', 'vois', 'eelv', 'a', 'vent', 'poupe', 'veux', 'surfer', 'vague', 'surtout', 'quand', 'enmarchefr', 'ruine', 'après', 'municipales2020', 'opportuniste', 'désespéré', 'attendons', 'suite', 'france', 'climat', 'climateaction', 'conventioncitoyenne', 'politique']"
932,PresseLib,2020-06-29 11:00:37," #Municipales2020 - #Bigorre : #Tarbes, #Lourdes, Bagnères-de-Bigorre et Vic-en-Bigorre ont organisé un second tour des élections municipales. Découvrez les résultats et un résumé pour l'ensemble du territoire dans notre article. #Politique https://bit.ly/2Bayeh5",24,"['municipales2020', 'bigorre', 'tarbes', 'lourdes', 'bagnères', 'bigorre', 'vic', 'bigorre', 'organisé', 'second', 'tour', 'élections', 'municipales', 'découvrez', 'résultats', 'résumé', 'ensemble', 'territoire', 'article', 'politique', 'https', 'bit', 'ly', '2bayeh5']"
933,BoredIsland,2020-06-29 11:00:24,Je voterais volontiers #EELV s'ils n'étaient pas affiliés à l'extrême gauche anarcho-communiste. Toutes les villes qui ont fait l'erreur de les élire vont sombrer dans un concours de ville la plus criminogène de France comme on a pu le constater à Grenoble #municipales2020 #bobos,27,"['voterais', 'volontiers', 'eelv', 'affiliés', 'extrême', 'gauche', 'anarcho', 'communiste', 'toutes', 'villes', 'fait', 'erreur', 'élire', 'vont', 'sombrer', 'concours', 'ville', 'plus', 'criminogène', 'france', 'comme', 'a', 'pu', 'constater', 'grenoble', 'municipales2020', 'bobos']"
934,Yannfrancotos,2020-06-29 11:00:21,Défense écologique ? Un conseil de transition écologique plutôt ? #macron #ecologie #Municipales2020 #ConventionCitoyennePourLeClimat,10,"['défense', 'écologique', 'conseil', 'transition', 'écologique', 'plutôt', 'macron', 'ecologie', 'municipales2020', 'conventioncitoyennepourleclimat']"
935,madmoiZelle,2020-06-29 11:00:19,#Municipales2020 : ce qu'il faut retenir ,3,"['municipales2020', 'faut', 'retenir']"
936,mamairieloue,2020-06-29 11:00:16," MUNICIPALES 2020 - Toutes nos félicitations aux Maires récemment élus ainsi qu'à leur équipe municipale. Administrer une commune, c’est avant tout du sacrifice et du don de soi pour la collectivité. Encourageons les ! ‍ #municipales2020 #CollTerr #elections #mairies",23,"['municipales', '2020', 'toutes', 'félicitations', 'maires', 'récemment', 'élus', 'ainsi', 'équipe', 'municipale', 'administrer', 'commune', 'avant', 'tout', 'sacrifice', 'don', 'soi', 'collectivité', 'encourageons', 'municipales2020', 'collterr', 'elections', 'mairies']"
937,NWatashitachi,2020-06-29 11:00:15,#Havre #Municipales2020 #fckfcm #29giugno,4,"['havre', 'municipales2020', 'fckfcm', '29giugno']"
938,editoBlog,2020-06-29 11:00:06,#Edito : #Municipales2020 : une vague verte... vraiment !? ,5,"['edito', 'municipales2020', 'vague', 'verte', 'vraiment']"
939,Jeunes_Ecolos,2020-06-29 11:00:00,"A tou.te.s les 16-30 ans qui ont regardé la #VagueVerte déferler aux #Municipales2020 : c’est le moment de nous rejoindre ! @Jeunes_Ecolos @EELV Ce soir à 20h30, soirée de présentation des Jeunes Écologistes Envoie nous un message pour plus d’infos et le lien ",24,"['a', 'tou', '16', '30', 'ans', 'regardé', 'vagueverte', 'déferler', 'municipales2020', 'moment', 'rejoindre', 'jeunes_ecolos', 'eelv', 'soir', '20h30', 'soirée', 'présentation', 'jeunes', 'écologistes', 'envoie', 'message', 'plus', 'infos', 'lien']"
940,humanite_fr,2020-06-29 11:00:00,"Les journalistes du groupe NextRadioTV #BFM ET #RMC ont poursuivi leur mobilisation en ce dimanche d’élections #Municipales2020 , contre la suppression de 500 postes. ",14,"['journalistes', 'groupe', 'nextradiotv', 'bfm', 'rmc', 'poursuivi', 'mobilisation', 'dimanche', 'élections', 'municipales2020', 'contre', 'suppression', '500', 'postes']"
941,souzy_de,2020-06-29 10:59:58,"Les #Verts vont plumer le budget ça va être la débâcle, ils vont être très généreux avec l’argent des français, on va embaucher dans les mairies tous les demagos, la cause du climat va devenir un gouffre sans fond.. On va payer très cher ce drame français. #Municipales2020",33,"['verts', 'vont', 'plumer', 'budget', 'ça', 'va', 'être', 'débâcle', 'vont', 'être', 'très', 'généreux', 'argent', 'français', 'va', 'embaucher', 'mairies', 'tous', 'demagos', 'cause', 'climat', 'va', 'devenir', 'gouffre', 'sans', 'fond', 'va', 'payer', 'très', 'cher', 'drame', 'français', 'municipales2020']"
